id,ingredient,quantity,unit
478350,水,2.0,小匙
473982,地瓜,100.0,克
473982,木薯澱粉,70.0,克
473982,水,,
476757,粽葉,6~10,片
476757,西谷米,100.0,g
476757,沙拉油,0.5,大匙
476757,糖,1.0,大匙
476757,水,120.0,g
476757,棉繩,3~6,條
476757,熟地瓜,1~2,小條
476757,無鹽奶油,10.0,g
476757,糖,1.0,大匙
477936,地瓜,300.0,克
477936,無糖希臘式優,200.0,克
477936,雞蛋,1.0,顆
477936,起司片,2.0,片
475980,迷你紫地瓜,1.0,斤
475980,黃肉地瓜,1.0,斤
475352,中或大型地瓜,1.0,條
475352,油,少許,
475352,廚房紙巾,1.0,張
474759,地瓜,200.0,克
474759,樹薯粉,50.0,克
474759,即時燕麥,25.0,克
474759,蛋白,15.0,克
474759,泡打粉,2.0,克
474759,鹽巴,1.0,克
474759,無糖黑豆漿,25~30,克
474759,水,1000.0,毫升
474759,糖/蜂蜜,10.0,克
479547,瓜瓜園蒸黃金地瓜,0.5,根
479547,瓜瓜園紫心冰烤番薯,0.5,根
479547,白米,1.0,人份
479547,鯛魚片,1.0,人份
477519,五花肉,1.0,條
477519,芝麻醬,6.0,片
477519,地瓜,1.0,條
477519,白芝麻,1.0,小匙
477519,鹽巴,1.0,小匙
477519,蒜頭,3.0,瓣
479548,瓜瓜園芋見地瓜圓,1.0,盒
479548,綠豆,100.0,g
479548,水,1000.0,ml
479548,砂糖,適量,
477977,洋蔥,0.5,顆
477977,地瓜,400.0,g
477977,西洋梨,400.0,g
477977,清水,200.0,c.c.
477977,無糖優格,200.0,g
477977,無鹽奶油,1.0,大匙
477977,百里香,少許,
477977,巴西里,少許,
477977,雞高湯,300.0,c.c.
477977,現磨黑胡椒,適量,
477977,鹽,適量,
470845,牛奶,78.0,克
470845,柳橙汁,78.0,克
470845,香草醬,1.0,克
470845,沙拉油,184.0,克
470845,糖,52.0,克
470845,鹽,1.2,克
470845,低分,212.0,克
470845,蛋黃,164.0,克
470845,蛋白,370.0,克
470845,糖,160.0,克
470845,水,45.0,克
470845,糖,45.0,克
470845,蘭姆酒,22.0,克
470845,地瓜,850.0,克
470845,二砂,70.0,克
470845,奶油,35.0,克
470845,地瓜丁,140.0,克
470845,動鮮,210.0,克
470845,地瓜丁,140.0,克
470845,地瓜丁,140.0,克
470845,杏仁粉,50.0,克
470845,糖粉,50.0,克
470845,煉乳,30.0,克
470845,低粉,200.0,克
470845,奶油,110.0,克
478410,地瓜,200.0,克
478410,雞蛋,1.0,顆
478410,可可粉,60.0,克
478410,苦甜/牛奶巧克力若干塊,,
472793,小型地瓜,3.0,條
472793,低筋麵粉,200.0,克
472793,紅豆餡,適量,
472793,鮮奶,適量,
473169,地瓜葉沒限制,,
473169,蛋,3.0,顆
473169,鹽巴,1.0,匙
473169,米酒,1.0,小匙
473169,胡椒粉,1.0,小匙
477961,去骨雞腿排,2.0,片
477961,紅蘿蔔,1.0,條
477961,小馬鈴薯,3.0,顆
477961,醬油,1.5,大匙
477961,米酒,2.0,大匙
477961,蒜瓣,3.0,瓣
477961,白胡椒粉,0.5,小匙
477961,五香粉,0.5,小匙
477961,地瓜粉,2.0,大匙
478020,地瓜,350.0,公克
478020,蛋,3.0,個
478020,蘋果,1.0,個
478020,蔓越莓乾,適量,
478020,鹽,0.25,小匙
478020,黑胡椒,少許,
478020,雪坊希臘優格,100.0,公克
476769,地瓜,200.0,克
476769,巧克力塊50克+,70.0,克
476769,砂糖,5.0,克
472364,地瓜,850.0,克
472364,老薑,150.0,克
472364,黑糖,45.0,克
472364,水,1600.0,毫升
476887,地瓜,1.5,根
476887,雞蛋,2.0,顆
476887,水,100.0,毫升
476887,鹽巴,少許,
468701,黃肉地瓜,300.0,克
468701,地瓜粉,225.0,克
468701,糖,105.0,克
473434,地瓜,2.0,條
473434,馬鈴薯,1.0,顆
473434,玉米,1.0,罐
473434,雙色乳酪絲,適量,
479510,中等大小的地瓜,2.0,個
479510,奶油,20.0,克
479510,砂糖,50.0,克
479510,鮮奶油,60.0,毫升
479510,蛋黃,2.0,個
471465,高筋麵粉,500.0,克
471465,酵母粉,5.0,克
471465,水,350.0,克
471465,橄欖油,30.0,克
471465,砂糖,20.0,克
471465,地瓜,50.0,克
471465,加州葡萄乾,30.0,克
471465,雞蛋,1.0,顆
471465,鹽巴,1.0,小匙
471659,現成塔皮看各人,,
471659,烤地瓜餡,300.0,克
471659,全脂奶粉,10.0,克
471659,Sill奶油乳酪,60.0,克
471659,蛋黃,16.0,克
471659,諾曼第35%鮮奶油,13.0,克
471659,夏威夷豆,,
471659,堅果適中,,
470862,地瓜,300.0,公克
470862,地瓜粉約,70.0,公克
470862,太白粉約,50.0,公克
470862,細砂糖,30.0,公克
470275,地瓜,2.0,條
470275,起司條,2.0,大匙
478697,甜椒,2.0,顆
478697,地瓜,2.0,顆
478697,水煮蛋,1.0,顆
478697,起司片,2.0,片
479016,無糖豆奶,120.0,毫升
479016,香草杏仁優格,60.0,毫升
479016,熟地瓜,75.0,克
479016,腰果,35.0,克
479016,奇亞籽,1.0,大匙
479016,亞麻仁籽,1.0,大匙
479016,冷凍香蕉,375.0,克
469696,芋頭,200.0,克
469696,地瓜,300.0,克
469696,樹薯粉,120.0,克
469696,水,2000.0,毫升
469696,薑末,1.0,大匙
469696,黑糖,4.0,大匙
475926,地瓜葉,1.0,包
475926,白芝麻,1.0,小匙
475926,油波辣子,1.0,大匙
475926,鹽,少許,
475926,雞粉,少許,
473169,地瓜葉沒限制,,
473169,蛋,3.0,顆
473169,鹽巴,1.0,匙
473169,米酒,1.0,小匙
473169,胡椒粉,1.0,小匙
475926,地瓜葉,1.0,包
475926,白芝麻,1.0,小匙
475926,油波辣子,1.0,大匙
475926,鹽,少許,
475926,雞粉,少許,
460406,地瓜葉,300.0,克
460406,豬里脊,150.0,克
460406,油蔥酥,1.0,大匙
460406,雞粉,1.0,茶匙
460406,鹽,1.0,茶匙
460406,米酒,1.0,大匙
460406,鹽,1.0,小匙
460406,香油,1.0,小匙
460406,糖,1.0,茶匙
461635,地瓜葉,600.0,克
461635,蒜末,1.0,小匙
461635,素鬆,3.0,大匙
461635,鹽,1.0,小匙
461635,雞粉,1.0,小匙
469343,地瓜葉,25.0,g
469343,蒜碎,1.0,顆份
469343,辣椒,1.0,根
469343,酒,3.0,cc
469343,味霖,5.0,cc
469343,醬油,2.0,cc
469343,花椒粉,0.25,小匙
469343,香油,0.25,小匙
469343,昆布柴魚高湯,15.0,cc
469901,地瓜葉,250.0,克
469901,蒜蓉辣椒醬,1.0,大匙
469901,薑絲,20.0,克
469901,鹽,1.0,小匙
469901,水,1.0,杯
461785,地瓜葉,200.0,克
461785,豆芽,150.0,克
461785,蒜泥,1.0,大匙
461785,雞粉或鹽巴,1.0,小匙
461785,香油,1.0,大匙
467399,地瓜葉,32.0,g
467399,茗荷切絲,8.0,g
467399,蒜碎,1.0,顆份
467399,辣椒,1.0,根
467399,酒,3.0,cc
467399,味霖,3.0,cc
467399,紅麴醬,0.5,小匙
467399,昆布柴魚高湯,15.0,cc
458050,地瓜葉,600.0,克
458050,蒜酥,2.0,大匙
458050,鹽,2.0,匙
458050,雞粉,1.0,匙
462892,地瓜葉,適量,
462892,蛋餅,1.0,張
462892,雞蛋,1.0,顆
462892,披薩起司,適量,
462892,米酒,適量,
461042,地瓜葉,1.0,包
461042,蝦仁,1.0,小盒
461042,蒜頭,2.0,粒
461042,薑末約,1.0,大匙量
461042,紅辣椒,0.5,條
461042,鹽巴約,0.25,茶匙
461042,白胡椒粉,適量,
461042,米酒,適量,
461042,香油,適量,
461042,清水約,50.0,cc
455491,地瓜葉,250.0,克
455491,薑絲,20.0,克
455491,黃豆醬,1.0,大匙
461571,鱸魚片,1.0,片
461571,白飯,1.0,碗
461571,嫩薑絲,隨意,
461571,地瓜葉,隨意,
461571,蒜酥,1.0,大匙
461571,鹽,,
461571,味精,適量,
461571,胡椒粉,適量,
452640,地瓜葉,200.0,克
452640,油蔥酥,1.0,大匙
452640,蠔油,1.0,大匙
452640,香油,1.0,小匙
450812,白飯,2.0,碗
450812,地瓜葉,1.0,大把
450812,韓國海苔,1.0,包
450812,白芝麻,1.0,大匙
450812,鹽巴,適量,
462073,地瓜葉泥,10.0,克
462073,蛋白🥚,2.0,個
462073,玉米澱粉,10.0,克
462073,檸檬汁,5.0,克
462073,寶寶奶粉,15.0,克
462073,蛋黃,2.0,個
462073,地瓜泥,10.0,克
462073,寶寶奶粉,10.0,克
456329,糯米粉,300.0,克
456329,在來米粉,30.0,克
456329,地瓜葉,100.0,克
456329,水,100.0,克
456329,菜脯米,80.0,克
456329,菜脯碎,100.0,克
456329,乾香菇碎,50.0,克
456329,蝦米,10.0,克
456329,油蔥酥,10.0,克
456329,醬油,1.0,大匙
456329,米酒,2.0,大匙
456329,砂糖,1.0,大匙
456329,胡椒粉,1.0,茶匙
439159,地瓜葉柄,隨意,
439159,生豆皮,2.0,張
439159,鹽巴,少許,
439159,橄欖油,少許,
459089,地瓜葉,1,把
459089,麻油,1.0,大匙
459089,蒜頭,5.0,瓣
459089,醬油膏,2.0,大匙
459089,開水,2.0,大匙
464579,地瓜葉,200.0,g
464579,豆腐,1.0,塊
464579,小魚乾,100.0,g
464579,大蒜,6.0,個
464579,酪梨油,適量,
464579,水,1200.0,ml
464579,鹽,1.0,小匙
464579,胡椒粉,1.0,小匙
464579,赤藻糖,1.0,小匙
447798,嫩地瓜葉,0.5,包
447798,貢丸,2~3,顆
447798,乾香菇,2~3,朵
447798,紅蘿蔔,少量,
447798,蒜頭,1~2,顆
447798,三層肉,少量,
447798,白胡椒,適量,
447798,米酒,少許,
449865,蒜頭,6.0,顆
449865,水,2.0,碗
449865,地瓜葉,1.0,把
460358,地瓜葉,足夠,
460358,柴魚醬油,適量,
460358,白芝麻,少許,
463144,米飯,0.5,米杯
463144,地瓜葉,1.0,把
463144,水,適量,
447112,地瓜葉段,1.0,抓
447112,鮮胡椒粒,10.0,粒
447112,蒜碎,1.0,可份
447112,辣椒,1.0,根
447112,酒,5.0,cc
447112,味霖,3.0,cc
447112,鹽,少許,
447112,昆布柴魚高湯,30.0,cc
448818,地瓜葉,450.0,克
448818,蒜瓣,3.0,瓣
448818,油蔥酥,0.5,大匙
448818,醬油或油膏,2.0,小匙
443281,地瓜葉,適量,
443281,辣椒醬,1.0,大匙
443281,薄鹽醬油,2~3,大匙
442985,地瓜葉,250.0,克
442985,蒜末,20.0,克
442985,鹽巴,2.0,小匙
442985,香油,大匙,
446916,地瓜葉,100.0,克
446916,鹽巴,1.0,小匙
446916,胡蘿蔔,0.5,條
446916,玉米筍,2.0,根
446916,好菇道舞菇,0.5,包
446916,蒜頭,2.0,瓣
446916,薑,2.0,片
476189,山東大白菜,0.5,個
476189,蔥段,1.0,根
476189,香菜,1.0,根
476189,鹽巴,適量,
476189,花生米,適量,
476189,乾辣椒絲,適量,
476189,蒜末,適量,
476189,味醂,2.0,大匙
476189,白醋,1.0,大匙
476189,醬油,1.0,大匙
476189,白胡椒粉,適量,
476189,香油,適量,
472702,絞肉,0.5,盒
472702,醬油,1.0,大匙
472702,黑麻油,1.0,大匙
472702,白胡椒,適量,
472702,薑泥蒜泥,適量,
472702,青蔥,0.5,支
472702,大白菜,8.0,片
471026,圓形大白菜,1.0,顆
471026,雞蛋,3.0,個
471026,乾蝦仁,1.0,把
471026,乾香菇,6.0,朵
471026,豬肉絲,30.0,克
471026,乾干貝,20.0,克
471026,鳥蛋,10.0,個
471026,鹽巴,適量,
471026,胡椒粉,適量,
471026,醬油,1.0,大匙
474469,大白菜,0.5,顆
474469,板豆腐,1.0,塊
474469,雞蛋,1.0,顆
474469,豆皮,1.0,盒
474469,薑,1.0,小塊
474469,蔥花,1.0,把
474469,安食小品醬鹽,2.0,小匙
474469,安食小品柴魚粉,1.0,小匙
474469,白胡椒粉,1.0,匙
451304,包心大白菜,1.0,顆
451304,火腿,4.0,片
451304,蒜末,1.0,大匙
451304,雞粉,1.0,大匙
451304,糖,1.0,小匙
451304,鹽,2.0,小匙
451304,日式醬油,1.0,大匙
463863,大白菜,200.0,克
463863,雞蛋,3.0,顆
463863,黑芝麻,1.0,小匙
463863,麵粉,2.0,大匙
463863,鹽巴,2.0,小匙
463863,香油,1.0,大匙
463863,水,2.0,大匙
473080,大白菜,1.0,顆
473080,新東陽培根片,10.0,片
473080,白蘿蔔,1.0,小塊
473080,火鍋牛肉片,1.0,盒
473080,蔥段,1.0,支
473080,薑泥,1.0,大匙
470308,山東大白菜,8.0,片
470308,胡蘿蔔,4.0,片
470308,乾辣椒,1.0,支
470308,青蔥,1.0,支
470308,香菜,1.0,株
470308,蒜頭,2.0,瓣
470308,香油,1.0,大匙
470308,白醋,1.0,大匙
470308,白糖,1.0,大匙
470308,食鹽,0.25,茶匙
470308,味精,0.25,茶匙
455364,絞肉,200.0,克
455364,包心白菜,1.0,顆
455364,雞粉,1.0,大匙
455364,鹽巴,1.0,小匙
455364,日式醬油,2.0,匙
449548,米粉,1.0,包
449548,大白菜,1.0,顆
449548,香菇,4.0,朵
449548,紅蘿蔔絲,1.0,大匙
449548,醬油,2.0,大匙
449548,雞粉,1.0,匙
449548,糖,1.0,小匙
449548,胡椒粉,1.0,茶匙
457864,白米飯,2.0,碗
457864,大白菜,0.5,顆
457864,洋蔥,1.0,顆
457864,蒜頭,7.0,瓣
457864,蝦米,些許,
457864,乾香菇,2.0,朵
457864,鹽,1~2,小匙
457864,蝦仁,8.0,尾
457864,水,600.0,ml
457864,白胡椒,適量,
459110,大白菜,1.0,顆
459110,雞蛋豆腐,1.0,盒
459110,蝦米,5.0,克
459110,豬絞肉,40.0,克
459110,蒜末,15.0,克
459110,李錦記舊庄特級蠔油,2.0,大匙
459110,醬油,1.0,小匙
454267,大白菜,0.5,顆
454267,豬肉片,5.0,片
454267,蒜末,2.0,瓣
454267,橄欖油,1.0,大匙
454267,鹽巴,適量,
464916,麵筋罐頭,0.5,罐
464916,大白菜,適量,
464916,鮮味炒手,適量,
470422,大白菜,0.5,邊
470422,雞蛋豆腐,1.0,盒
470422,粉絲,2.0,卷
470422,蒜末,適量,
470422,櫻花蝦,1.0,把
470422,醬油,2.0,小匙
470422,蠔油,1.0,大匙
470422,開水,0.5,碗
449152,豬絞肉,350.0,克
449152,大白菜,800.0,克
449152,芹菜末,25.0,克
449152,蔥末,10.0,克
449152,蝦皮,1.0,小把
449152,鹽,少許,
449152,糖,少許,
449152,雞粉,適量,
449152,麻油,少許,
449152,醬油,適量,
449152,白胡椒粉,少許,
449152,雞蛋,1.0,顆
453590,大白菜切絲,60.0,g
453590,粗辣椒粉,0.5,小匙
453590,蒜碎,1.0,顆份
453590,酒,3.0,cc
453590,味霖,3.0,cc
453590,山西陳醋,3.0,cc
453590,鹽,少許,
453590,昆布柴魚高湯,15.0,cc
453590,泰國胡椒葉絲中,1.0,張份
450542,大白菜,0.5,顆
450542,紅蘿蔔,0.167,條
450542,鮮黑木耳,5.0,小朵
450542,老薑,3.0,片
450542,香菜末,1.0,大匙
450542,辣豆瓣醬,2.0,大匙
450542,水0.5米杯(,80.0,cc
431345,大白菜,0.5,顆
431345,蔥,3.0,條
431345,薑片,4.0,片
431345,蒜頭,5.0,顆
431345,五花豬肉片,1.0,盒
431345,乾香菇,5.0,朵
431345,洋蔥,1.0,顆
431345,醬油,2~3,匙
431345,鹽巴,1.0,小匙
431345,柴魚粉,1.0,小匙
431345,香油,少許,
431868,大白菜,0.5,顆
431868,虱目魚丸,5.0,顆
431868,蒜末,2.0,顆
431868,蔥花,適量,
431868,鹽巴,1.0,小匙
431868,醬油,1.0,匙
431868,柴魚粉,少許,
431868,香油,少許,
423814,大白菜,1.0,個
423814,肉絲,100.0,克
423814,香菇,3.0,朶
423814,湯圓,0.5,斤
423814,蒜頭,5.0,瓣
423814,洋蔥,0.5,個
446043,山東白/包心白,適量,
446043,乾木耳,10.0,g
446043,胡蘿蔔,60.0,g
446043,蒜頭,4.0,瓣
446043,嫩薑,1.0,支
446043,鹽,適量,
446043,香菇粉,0.25,茶匙
446043,白胡椒粉,0.25,茶匙
446043,香油,0.5,茶匙
446043,植物油,5.5,大匙
446043,清水,150.0,ml
478495,大白菜,0.5,顆
478495,蝦米,1.0,小把
478495,香菇,3.0,朵
478495,杏鮑菇,1.0,條
478495,太白粉,1.0,小匙
478495,蒜,2.0,顆
474752,大白菜,1.0,個
474752,蕃茄,2.0,個
474752,菇,1.0,包
474752,素丸子,6.0,個
439586,大白菜4分之,1.0,顆
439586,豬肉,120.0,g
472243,大白菜,1.0,個
472243,豬肉,10.0,兩
472243,木薯粉,5.0,兩
407170,大白菜,1.0,顆
407170,蒜末,1.0,瓣
407170,乾香菇,5.0,朵
407170,紅蘿蔔片,20.0,片左右
407170,黑木耳,2.0,大朵
407170,辣椒,1～2,條
407170,乾豆皮,隨意,
407170,醬油,1.0,大匙
407170,鹽,2.0,小匙
407170,地瓜粉水2:,42.0,小匙
407170,油,2.0,大匙
407170,雞蛋,1.0,顆
407170,味素,適量,
475293,鍋燒麵,1.0,包
475293,水約,7.0,分滿的碗公
475293,蛋,1.0,顆
475293,大白菜,2.0,大片
475293,火鍋肉片,3.0,片
410030,韓式冬粉or冬粉,適量,
410030,大白菜,1.0,顆
410030,豬肉薄片or五花肉片,適量,
410030,洋蔥,1,顆
410030,老薑,6.0,片
410030,乾辣椒,8.0,支
410030,八角,1.0,顆
410030,醬油,2.0,大匙
410030,蠔油,1.0,大匙
410030,豆瓣醬,1~2,大匙
410030,白胡椒粉,適量,
410030,米酒,適量,
410030,蔥段,適量,
410030,韓式芝麻油,適量,
435037,高家老菜脯,25.0,克
435037,雞腿,1.0,隻
435037,大白菜,0.5,顆
435037,香菇,7.0,朵
435037,薑片,5.0,片
435037,蛤蜊,1.0,盒
435037,紅棗,7.0,顆
435037,水,2000.0,cc
472300,大白菜,3052.5,克
472300,無碘海塩,適量,
472300,養樂多,100.0,毫升
472300,過濾水,適量,
471221,梗米,11.5,杯
471221,香菜梗,100.0,克
471221,大白菜葉,100.0,克
471221,南瓜,1.0,顆
471221,水,4.0,杯
471221,鹽,1.0,小匙
473836,大白菜,1800.0,克
473836,水,1800.0,克
473836,鹽,50.0,克
473836,紅蘿蔔,150.0,克
473836,白醋,150.0,克
473836,白糖,100.0,克
473836,香油,120.0,克
473836,蒜,75.0,克
473836,辣椒,10.0,克
473836,魚露,30.0,克
471620,大白菜,1.0,顆
471620,鹽巴,1.0,大匙
471620,洗米水,1.5,公升
471620,高濃度白酒,1.0,大匙
404848,大白菜,數片,
404848,蒜末,適量,
404848,花生,適量,
404848,辣椒絲,1,根
404848,香菜,適量,
404848,豆乾,2.0,片
404848,鹽,1.0,大匙
404848,香油,1.0,大匙
404848,壽司醋,1.0,大匙
404848,雞粉,1.0,小匙
404848,糖,1.0,大匙
472494,素雞排,5.0,片
472494,素豬排,5.0,片
472494,薑末,1.0,碗
472494,荸薺,10.0,兩
472494,蛋黃,2.0,個
472494,大白菜,1.0,個
472494,香菇,5.0,朵
472494,蕃茄,6.0,顆
431964,高家老菜脯,25.0,克
431964,年糕,1.0,包
431964,大白菜,0.5,顆
431964,肉絲,250.0,克
431964,香菇,8.0,朵
431964,老薑乾片,8.0,片
431964,紅蘿蔔,0.5,根
431964,水,2500.0,cc
475683,豬絞肉,12.0,兩
475683,洋蔥,1.0,個
475683,荸薺,20.0,顆
475683,蛋,1.0,個
475683,麵粉,2.0,湯匙
475683,木薯粉,2.0,湯匙
475683,大白菜,1.0,棵
475683,蕃茄,2.0,個
475683,豆皮,2.0,片
475683,栗子,12.0,個
412379,大白菜,0.5,顆
412379,紅黃橘甜椒,,
412379,青椒各,0.25,顆
412379,韓國冬粉,適量,
412379,香菜,適量,
412379,花生,適量,
412379,白芝麻,適量,
412379,醬油,3.0,大匙
412379,蠔油,1.0,大匙
412379,白醋or檸檬汁,4～6,大匙
412379,烏醋,1～2,大匙˙
412379,韓式芝麻油,2.0,大匙
412379,味淋,2.0,大匙
412379,蒜末,1.0,大匙
412379,薑泥,0.5,大匙
478578,水,800.0,毫升
478578,米酒,少許,
478578,枸杞,少許,
478578,紅棗,8.0,顆
478578,薑片,5.0,片
478578,香菇,3.0,朵
478578,蝦米,少許,
478578,魚翅,1.0,盒
478578,香菇水,1.0,碗
478578,雞腿肉,2.0,盒
478578,雪白菇,1.0,盒
478578,杏鮑菇,5.0,根
478578,山東大白菜,0.5,顆
472264,山東大白菜,0.5,顆
472264,紅蘿蔔,0.5,根
472264,香菇,3.0,朵
472264,食用油,1.0,小匙
472264,豆皮,10.0,片
472264,鹽巴,1.0,小匙
472264,白胡椒粉,1.0,小匙
477053,山東大白菜,1.4,kg
477053,食鹽,50.0,g
477053,胡蘿蔔,170.0,g
477053,蘋果醋,50.0,g
477053,豆腐乳,50.0,g
477053,蒜頭,40.0,g
477053,紅辣椒,20.0,g
477053,砂糖,20.0,g
477053,香油,20.0,g
477053,薑黃粉,5.0,g
477053,味精,5.0,g
477053,冷水,少許,
431828,梅花豬肉片,2.0,盒
431828,大白菜,1.0,顆
431828,高湯水或米酒,100.0,毫升
431828,水,200.0,毫升
431828,白胡椒,少許,
431828,鹽巴,少許,
472679,大陸妹,1.0,株
472679,龜甲萬 昆布香菇料亭和露,1.0,大匙
472679,蒜頭,1.0,瓣
473934,大陸妹,500.0,克
473934,塩,1.0,小搓
473934,油葱酥,1.0,大匙
473934,皮蛋,2.0,顆
473934,醬油膏,2.0,大匙
473934,蒜末,3.0,瓣
473934,沙茶醬,1.0,匙
473934,熱水,2.0,大匙
457559,大陸妹,500.0,g
457559,蒜頭,3.0,瓣
457559,鹽,1.0,茶匙
457559,食用油,1.0,大匙
457559,鹽,0.25,茶匙
457559,食用油,1.0,大匙
457559,黑胡椒粒,0.1,茶匙
463737,大陸菜,1.0,包
463737,蒜頭,1.0,小顆
463737,油,1.0,湯匙
463737,鹽巴,1.0,小匙
457350,福山萵苣,450.0,克
457350,李錦記舊庄特級蠔油,30.0,克
457350,新鮮香菇,5.0,朵
457350,蒜頭,15.0,克
457350,辣椒,3.0,克
457350,薑,5.0,克
457350,砂糖,10.0,克
457350,水,200.0,CC
457350,太白粉水,少許,
457944,大陸妹生菜,8.0,片
457944,鮪魚罐頭,1.0,大匙
457944,雞蛋,2.0,顆
457944,白芝麻,少許,
457944,韓國海苔碎,1.0,大匙
450349,大陸妹,3.0,把
450349,北部滷肉燥,2.0,大匙
450349,鹽,1.0,小匙
450349,蠔油,1.0,大匙
453855,大陸妹,1.0,台斤
453855,豬肉片,100.0,克
453855,胡蘿蔔,0.5,條
453855,鹽巴,2.0,小匙
453855,薑片,1.0,片
453855,蒜頭,2.0,小瓣
453855,春風蜂巢藍捲筒廚房紙巾,5.0,張
453855,醬油,1.0,大匙
453855,米酒,1.0,小匙
453855,砂糖,1.0,大匙
453855,蓮藕粉,1.0,茶匙
453093,大陸妹,1.0,包
453093,蒜末,2.0,瓣
453093,冬菜,1.0,大匙
450225,大陸妹,1.0,把
450225,調味,1.0,小匙
446047,大陸妹,4.0,把
446047,燒肉,200.0,克
446047,蒜末,1.0,小匙
446047,雞粉,0.5,匙
446047,糖,1.0,小匙
446047,鹽,1.0,小匙
448879,山上大陸妹,1.0,份
448879,油蔥酥,1.0,小匙
448879,鹽巴,些許,
448879,白芝麻,些許,
432465,福山萵苣,2,把
432465,黑白芝麻,少許,
432465,醬油,1.0,湯匙
432465,醬油膏,1.0,湯匙
432465,味霖,1.0,湯匙
441959,大陸妹,2.0,顆
441959,蒜頭,2.0,瓣
441959,油蔥,1.0,把
441959,鹽巴,1.0,小匙
444435,大陸妹,1.0,份
444435,冬菜,1.0,大匙
444435,蒜頭,2.0,瓣
444435,辣椒,1.0,根
435893,大陸妹,250.0,克
435893,豆腐乳,1.0,塊
435893,蒜末,2.0,瓣
435893,塩,少許,
436874,大陸妹,1.0,顆
436874,蒜頭,3.0,瓣
436874,辣椒,1.0,根
436874,洋蔥,4.0,顆
436874,鵝油香蔥,2.0,小匙
430882,大陸妹,1.0,把
430882,蒜頭,2.0,顆
430882,xo醬,1.0,大匙
430882,鹽巴,1.0,小匙
430882,柴魚粉,1.0,小匙
473790,肉絲,200.0,克
473790,高麗菜,0.2,顆
473790,大陸妹生菜,1.0,顆
473790,紅蘿蔔片,10.0,片
473790,玉米筍,1.0,盒
473790,香菜,1.0,株
473790,雞粉,1.0,大匙
473790,鹽,3.0,茶匙
473790,香油,1.0,小匙
473790,米酒,1.0,大匙
473790,鹽,1.0,小匙
473790,香油,1.0,小匙
454274,福山萵苣適,3.0,朵
454274,蒜末,3.0,瓣
454274,橄欖油,1.0,大匙
454274,鹽巴,適量,
454274,糖,1.0,茶匙
454274,水,2.0,大匙
451330,肉骨茶湯底,1.0,份
451330,大陸妹,1.0,顆
451330,麵疙瘩,600.0,克
454384,白菜,1.0,小顆
454384,大陸妹,1.0,小顆
454384,蔥花,1.0,根
454384,蛋,2.0,顆
454384,「烹大師」昆布風味,1.0,小匙
454384,鹽,0.25,小匙
424188,大陸妹,6.0,顆
424188,蒜頭,3.0,瓣
424188,鹽巴,1.0,小匙
424188,鰹魚粉,1.0,小匙
456907,福山萵苣,1.0,顆
456907,雞蛋,2.0,顆
456907,青蒜/青蔥,2.0,根
456907,鹽,適量,
456907,雞粉,適量,
456907,白胡椒粉,少許,
456907,香油,少許,
456907,雞高湯,2.0,碗
456907,清水,2.0,碗
475494,龜甲萬味自慢–薑汁燒肉醬,1.5,大匙
475494,漢堡麵包,2.0,個
475494,豬肉,80.0,克
475494,大陸妹,6.0,片
475494,洋蔥,0.25,顆
475494,美乃滋,1.0,大匙
475494,太白粉,1.0,大匙
475494,沙拉油,0.5,大匙
434291,大陸妹,1.0,顆
434291,鵝油香蒜,1.0,小匙
434291,沸水,450~500,CC
434291,保鮮盒,1.0,個
426480,雪花豬,300.0,克
426480,素雞,3.0,條
426480,大豆干,2.0,片
426480,蒟蒻,2.0,塊
426480,大陸妹,5.0,株
416414,大陸妹,1.0,顆
416414,金針菇,1.0,把
416414,鴻禧菇,0.5,顆
416414,蒜瓣,2.0,瓣
416414,薑,1.0,小節
416414,安食小品柴魚粉,1.0,小匙
416414,安食小品黑豆油膏,2.0,匙
416414,水,50.0,ml
423604,豬排肉,1.0,盒
423604,大陸妹,1.0,包
467595,無骨雞腿排,1.0,片
467595,大陸妹,100.0,克
467595,蛋,1.0,顆
467595,油蔥醬,1.0,大匙
467595,麻油,1.0,小匙
467595,蠔油,1.0,小匙
467595,太白粉,1.0,小匙
467595,米酒,2.0,小匙
459458,雞腿排,2.0,片
459458,洋蔥絲,2.0,大匙
459458,南瓜,0.25,顆
459458,大陸妹,1.0,顆
459458,板豆腐,0.5,塊
459458,米血,200.0,克
459458,牛奶,200.0,克
459458,鴻禧菇,1.0,包
