id,預覽食材,詳細食材
460932,素香鬆,素香鬆1大匙
460932,胡麻醬,胡麻醬1小匙
456620,四季豆,四季豆300克
456620,香腸,香腸2條
475057,四季豆,四季豆1包
475057,橄欖油,橄欖油1大匙
475057,黑胡椒粒,黑胡椒粒1茶匙
475057,鹽,鹽0.5茶匙
475057,蒜頭切片,蒜頭切片2顆
431254,敏豆,敏豆1盒
431254,奶油,奶油1小塊
431254,蝦仁,蝦仁8尾
431254,蒜末,蒜末1大匙
431254,鹽巴,鹽巴1匙
431254,黑胡椒,黑胡椒少許
460290,豬絞肉,豬絞肉300克
460290,四季豆,四季豆300克
460290,醬油,醬油5大匙
460290,砂糖,砂糖5茶匙
460290,蒜頭,蒜頭適量
460290,辣椒,辣椒適量
469124,四季豆,四季豆150克
469124,杏鮑菇,杏鮑菇150克
469124,醬油,醬油1小匙
469124,蒜頭,蒜頭3瓣
469124,蠔油,蠔油2小匙
469124,黑胡椒,黑胡椒適量
469124,鹽,鹽適量
466559,大素雞,大素雞4條
466559,四季豆,四季豆1包
466559,蒜末,蒜末2瓣
466559,酱油,酱油1小匙
466559,盬,盬1小匙
471656,肉排絲,肉排絲1張
471656,紅辣椒丁,紅辣椒丁1根
471656,糯米醋,糯米醋適量
471656,糯米椒丁,糯米椒丁1根
471656,香油,香油適量
471656,薑未,薑未適量
471656,米酒,米酒少量
471656,蒜未,蒜未2顆
471656,鹽,鹽適量
471656,豆乾丁,豆乾丁2塊
471656,味精,味精適量
471861,四季豆,四季豆1包
471861,肉片,肉片50克
471861,避風塘蟹香蒜酥,避風塘蟹香蒜酥2大匙
471861,蒜頭,蒜頭3顆
461567,菜脯碎,菜脯碎200克
461567,四季豆,四季豆150把
461567,絞肉,絞肉100克
461567,蒜末,蒜末20克
461567,辣椒,辣椒20克
461567,砂糖,砂糖1茶匙
461567,胡椒粉,胡椒粉1小匙
461567,雞晶粉,雞晶粉1茶匙
479552,瓜瓜園冰烤地瓜,瓜瓜園冰烤地瓜1~2條
479552,配方奶,配方奶100ml
479552,蛋黃,蛋黃2顆
479553,地瓜,地瓜150克
479553,防潮可可粉,防潮可可粉適量
479553,無鹽奶油,無鹽奶油10克
479553,牛奶,牛奶1大匙
479553,蜂蜜,蜂蜜1/2大匙
479553,無糖可可粉,無糖可可粉2小匙
479551,瓜瓜園蒸地瓜,瓜瓜園蒸地瓜2條
479551,小黃瓜,小黃瓜半根
479551,紅蘿蔔,紅蘿蔔半根
479551,洋蔥,洋蔥半顆
479551,雞蛋,雞蛋1顆
479551,牛奶,牛奶適量
479551,黑胡椒,黑胡椒適量
479550,小黃瓜,小黃瓜半條
479550,玉米筍,玉米筍4~6根
479550,瓜瓜園冰烤地瓜,瓜瓜園冰烤地瓜2~3條
479554,瓜瓜園冰烤地瓜,瓜瓜園冰烤地瓜80克
479554,高蛋白粉,高蛋白粉20克
479554,無糖豆漿,無糖豆漿30毫升
479554,奇亞籽,奇亞籽5克
479554,堅果,堅果適量
479554,水,水30毫升
479554,泡打粉,泡打粉5克
475642,地瓜,地瓜8大顆
478350,地瓜葉,地瓜葉1大把
478350,皮蛋,皮蛋2顆
478350,太白粉,太白粉1小匙
478350,蒜頭,蒜頭10克
478350,水,水2小匙
478350,香油,香油1小匙
478350,白胡椒粉,白胡椒粉適量
473982,地瓜,地瓜100克
473982,木薯澱粉,木薯澱粉70克
473982,水,水依麵團加減
476757,粽葉,粽葉6~10片
476757,西谷米,西谷米100g
476757,熟地瓜,熟地瓜1~2小條
476757,沙拉油,沙拉油1/2大匙
476757,無鹽奶油,無鹽奶油10g
476757,糖,糖1大匙
476757,水,水120g
476757,棉繩,棉繩3~6條
477936,地瓜,地瓜300克
477936,無糖希臘式優,無糖希臘式優200克
477936,雞蛋,雞蛋1顆
477936,起司片,起司片2片
475980,迷你紫地瓜,迷你紫地瓜1斤
475980,黃肉地瓜,黃肉地瓜1斤
475352,中或大型地瓜,中或大型地瓜1條
475352,油,油少許
475352,廚房紙巾,廚房紙巾1張
474759,地瓜,地瓜200克
474759,樹薯粉,樹薯粉50克
474759,水,水1000毫升
474759,即時燕麥,即時燕麥25克
474759,糖/蜂蜜,糖/蜂蜜10克
474759,蛋白,蛋白15克
474759,泡打粉,泡打粉2克
474759,鹽巴,鹽巴1克
474759,無糖黑豆漿,無糖黑豆漿25~30克
479547,瓜瓜園蒸黃金地瓜,瓜瓜園蒸黃金地瓜半根
479547,瓜瓜園紫心冰烤番薯,瓜瓜園紫心冰烤番薯半根
479547,白米,白米1人份
479547,鯛魚片,鯛魚片1人份
477519,五花肉,五花肉1條
477519,芝麻醬,芝麻醬6片
477519,地瓜,地瓜1條
477519,白芝麻,白芝麻1小匙
477519,鹽巴,鹽巴1小匙
477519,蒜頭,蒜頭3瓣
479548,瓜瓜園芋見地瓜圓,瓜瓜園芋見地瓜圓1盒
479548,綠豆,綠豆100g
479548,水,水1000ml
479548,砂糖,砂糖適量
477977,洋蔥,洋蔥1/2顆
477977,地瓜,地瓜400g
477977,雞高湯,雞高湯300c.c.
477977,西洋梨,西洋梨400g
477977,現磨黑胡椒,現磨黑胡椒適量
477977,清水,清水200c.c.
477977,鹽,無鹽奶油1大匙
477977,無糖優格,無糖優格200g
477977,無鹽奶油,無鹽奶油1大匙
477977,百里香,百里香少許
477977,巴西里,巴西里少許
470845,牛奶,牛奶78克
470845,柳橙汁,柳橙汁78克
470845,水,水45克
470845,香草醬,香草醬1克
470845,糖,糖52克
470845,地瓜,地瓜850克
470845,沙拉油,沙拉油184克
470845,蘭姆酒,蘭姆酒22克
470845,二砂,二砂70克
470845,杏仁粉,杏仁粉50克
470845,奶油,奶油35克
470845,糖粉,糖粉50克
470845,鹽,鹽1.2克
470845,地瓜丁,地瓜丁140克
470845,煉乳,煉乳30克
470845,低分,低分212克
470845,動鮮,動鮮210克
470845,低粉,低粉200克
470845,蛋黃,蛋黃164克
470845,蛋白,蛋白370克
478410,地瓜,地瓜200克
478410,雞蛋,雞蛋1顆
478410,可可粉,可可粉60克
478410,苦甜/牛奶巧克力,苦甜/牛奶巧克力若干塊
472793,小型地瓜,小型地瓜3條
472793,低筋麵粉,低筋麵粉200克
472793,紅豆餡,紅豆餡適量
472793,鮮奶,鮮奶適量
473169,地瓜葉,地瓜葉沒限制
473169,蛋,蛋3顆
473169,鹽巴,鹽巴1匙
473169,米酒,米酒1小匙
473169,胡椒粉,胡椒粉1小匙
477961,去骨雞腿排,去骨雞腿排2片
477961,紅蘿蔔,紅蘿蔔1條
477961,醬油,醬油1.5大匙
477961,小馬鈴薯,小馬鈴薯3顆
477961,米酒,米酒2大匙
477961,地瓜粉,地瓜粉2大匙
477961,蒜瓣,蒜瓣3瓣
477961,白胡椒粉,白胡椒粉1/2小匙
477961,五香粉,五香粉1/2小匙
478020,地瓜,地瓜350公克
478020,蛋,蛋3個
478020,蘋果,蘋果1個
478020,蔓越莓乾,蔓越莓乾適量
478020,鹽,鹽1/4小匙
478020,黑胡椒,黑胡椒少許
478020,雪坊希臘優格,雪坊希臘優格100公克
476769,地瓜,地瓜200克
476769,巧克力塊,巧克力塊50克+70克
476769,砂糖,砂糖5克
472364,地瓜,地瓜850克
472364,老薑,老薑150克
472364,黑糖,黑糖45克
472364,水,水1600毫升
476887,地瓜,地瓜1.5根
476887,雞蛋,雞蛋2顆
476887,水,水100毫升
476887,鹽巴,鹽巴少許
468701,黃肉地瓜,黃肉地瓜300克
468701,地瓜粉,地瓜粉225克
468701,糖,糖105克
473434,地瓜,地瓜2條
473434,馬鈴薯,馬鈴薯1顆
473434,玉米,玉米1罐
473434,雙色乳酪絲,雙色乳酪絲適量
479510,中等大小的地瓜,中等大小的地瓜2個
479510,奶油,奶油20克
479510,砂糖,砂糖50克
479510,鮮奶油,鮮奶油60毫升
479510,蛋黃,蛋黃2個
471465,高筋麵粉,高筋麵粉500克
471465,酵母粉,酵母粉5克
471465,水,水350克
471465,橄欖油,橄欖油30克
471465,砂糖,砂糖20克
471465,地瓜,地瓜50克
471465,加州葡萄乾,加州葡萄乾30克
471465,雞蛋,雞蛋1顆
471465,鹽巴,鹽巴1小匙
471659,現成塔皮,現成塔皮看各人
471659,烤地瓜餡,烤地瓜餡300克
471659,全脂奶粉,全脂奶粉10克
471659,Sill奶油乳酪,Sill奶油乳酪60克
471659,蛋黃,蛋黃16克
471659,諾曼第35%鮮奶油,諾曼第35%鮮奶油13克
471659,夏威夷豆,夏威夷豆
471659,堅果,堅果適中
470862,地瓜,地瓜300公克
470862,地瓜粉,地瓜粉約70公克
470862,太白粉,太白粉約50公克
470862,細砂糖,細砂糖30公克
470275,地瓜,地瓜2條
470275,起司條,起司條2大匙
478697,甜椒,甜椒2顆
478697,地瓜,地瓜2顆
478697,水煮蛋,水煮蛋1顆
478697,起司片,起司片2片
479016,無糖豆奶,無糖豆奶120 毫升
479016,香草杏仁優格,香草杏仁優格60 毫升
479016,熟地瓜,熟地瓜75 克
479016,腰果,腰果35 克
479016,奇亞籽,奇亞籽1 大匙
479016,亞麻仁籽,亞麻仁籽1 大匙
479016,冷凍香蕉,冷凍香蕉375 克
469696,芋頭,芋頭200克
469696,地瓜,地瓜300克
469696,薑末,薑末1大匙
469696,樹薯粉,樹薯粉120克
469696,黑糖,黑糖4大匙
469696,水,水2000毫升
475926,地瓜葉,地瓜葉1包
475926,白芝麻,白芝麻1小匙
475926,油波辣子,油波辣子1大匙
475926,鹽,鹽少許
475926,雞粉,雞粉少許
473169,地瓜葉,地瓜葉沒限制
473169,蛋,蛋3顆
473169,鹽巴,鹽巴1匙
473169,米酒,米酒1小匙
473169,胡椒粉,胡椒粉1小匙
475926,地瓜葉,地瓜葉1包
475926,白芝麻,白芝麻1小匙
475926,油波辣子,油波辣子1大匙
475926,鹽,鹽少許
475926,雞粉,雞粉少許
460406,地瓜葉,地瓜葉300克
460406,豬里脊,豬里脊150克
460406,雞粉,雞粉1茶匙
460406,油蔥酥,油蔥酥1大匙
460406,鹽,鹽1茶匙
460406,米酒,米酒1大匙
460406,香油,香油1小匙
460406,糖,糖1茶匙
461635,地瓜葉,地瓜葉600克
461635,蒜末,蒜末1小匙
461635,鹽,鹽1小匙
461635,素鬆,素鬆3大匙
461635,雞粉,雞粉1小匙
469343,地瓜葉,地瓜葉25g
469343,蒜碎,蒜碎1顆份
469343,辣椒,辣椒1根
469343,酒,酒3cc
469343,味霖,味霖5cc
469343,醬油,醬油2cc
469343,花椒粉,花椒粉1/4小匙
469343,香油,香油1/4小匙
469343,昆布柴魚高湯,昆布柴魚高湯15cc
469901,地瓜葉,地瓜葉250克
469901,蒜蓉辣椒醬,蒜蓉辣椒醬1大匙
469901,薑絲,薑絲20克
469901,鹽,鹽1小匙
469901,水,水1杯
461785,地瓜葉,地瓜葉200克
461785,豆芽,豆芽150克
461785,蒜泥,蒜泥1大匙
461785,雞粉或鹽巴,雞粉或鹽巴1小匙
461785,香油,香油1大匙
467399,地瓜葉,地瓜葉32g
467399,茗荷切絲,茗荷切絲8g
467399,蒜碎,蒜碎1顆份
467399,辣椒,辣椒1根
467399,酒,酒3cc
467399,味霖,味霖3cc
467399,紅麴醬,紅麴醬1/2小匙
467399,昆布柴魚高湯,昆布柴魚高湯15cc
458050,地瓜葉,地瓜葉600克
458050,蒜酥,蒜酥2大匙
458050,鹽,鹽2匙
458050,雞粉,雞粉1匙
462892,地瓜葉,地瓜葉適量
462892,蛋餅,蛋餅1張
462892,雞蛋,雞蛋1顆
462892,披薩起司,披薩起司適量
462892,米酒,米酒適量
461042,地瓜葉,地瓜葉1包
461042,蝦仁,蝦仁1小盒
461042,鹽巴,鹽巴約1/4茶匙
461042,蒜頭,蒜頭2粒
461042,白胡椒粉,白胡椒粉適量
461042,薑末,薑末約1大匙量
461042,米酒,米酒適量
461042,紅辣椒,紅辣椒半條
461042,香油,香油適量
461042,清水,清水約50cc
455491,地瓜葉,地瓜葉250克
455491,薑絲,薑絲20克
455491,黃豆醬,黃豆醬1大匙
461571,鱸魚片,鱸魚片1片
461571,白飯,白飯1碗
461571,蒜酥,蒜酥1大匙
461571,嫩薑絲,嫩薑絲隨意
461571,鹽,鹽
461571,味精,味精適量
461571,地瓜葉,地瓜葉隨意
461571,胡椒粉,胡椒粉適量
452640,地瓜葉,地瓜葉200克
452640,油蔥酥,油蔥酥1大匙
452640,蠔油,蠔油1大匙
452640,香油,香油1小匙
450812,白飯,白飯2碗
450812,地瓜葉,地瓜葉1大把
450812,韓國海苔,韓國海苔1包
450812,白芝麻,白芝麻1大匙
450812,鹽巴,鹽巴適量
462073,地瓜葉泥,地瓜葉泥10克
462073,蛋白🥚,蛋白🥚2個
462073,蛋黃,蛋黃2個
462073,玉米澱粉,玉米澱粉10克
462073,地瓜泥,地瓜泥10克
462073,檸檬汁,檸檬汁5克
462073,寶寶奶粉,寶寶奶粉15克
456329,糯米粉,糯米粉300克
456329,在來米粉,在來米粉30克
456329,菜脯米,菜脯米80克
456329,地瓜葉,地瓜葉100克
456329,菜脯碎,菜脯碎100克
456329,水,水100克
456329,乾香菇碎,乾香菇碎50克
456329,蝦米,蝦米10克
456329,油蔥酥,油蔥酥10克
456329,醬油,醬油1大匙
456329,米酒,米酒2大匙
456329,砂糖,砂糖1大匙
456329,胡椒粉,胡椒粉1茶匙
439159,地瓜葉柄,地瓜葉柄隨意
439159,生豆皮,生豆皮2張
439159,鹽巴,鹽巴少許
439159,橄欖油,橄欖油少許
459089,地瓜葉,地瓜葉一把
459089,麻油,麻油1大匙
459089,蒜頭,蒜頭5瓣
459089,醬油膏,醬油膏2大匙
459089,開水,開水2大匙
464579,地瓜葉,地瓜葉200g
464579,豆腐,豆腐1塊
464579,鹽,鹽1小匙
464579,小魚乾,小魚乾100g
464579,胡椒粉,胡椒粉1小匙
464579,大蒜,大蒜6個
464579,赤藻糖,赤藻糖1小匙
464579,酪梨油,酪梨油適量
464579,水,水1200ml
447798,嫩地瓜葉,嫩地瓜葉半包
447798,貢丸,貢丸2~3顆
447798,乾香菇,乾香菇2~3朵
447798,紅蘿蔔,紅蘿蔔少量
447798,蒜頭,蒜頭1~2顆
447798,三層肉,三層肉少量
447798,白胡椒,白胡椒適量
447798,米酒,米酒少許
449865,蒜頭,蒜頭6顆
449865,水,水2碗
449865,地瓜葉,地瓜葉1把
460358,地瓜葉,地瓜葉足夠
460358,柴魚醬油,柴魚醬油適量
460358,白芝麻,白芝麻少許
463144,米飯,米飯0.5米杯
463144,地瓜葉,地瓜葉1把
463144,水,水適量
447112,地瓜葉段,地瓜葉段1抓
447112,鮮胡椒粒,鮮胡椒粒10粒
447112,蒜碎,蒜碎1可份
447112,辣椒,辣椒1根
447112,酒,酒5cc
447112,味霖,味霖3cc
447112,鹽,鹽少許
447112,昆布柴魚高湯,昆布柴魚高湯30cc
448818,地瓜葉,地瓜葉450克
448818,蒜瓣,蒜瓣3瓣
448818,油蔥酥,油蔥酥1/2大匙
448818,醬油或油膏,醬油或油膏2小匙
443281,地瓜葉,地瓜葉適量
443281,辣椒醬,辣椒醬1大匙
443281,薄鹽醬油,薄鹽醬油2~3大匙
442985,地瓜葉,地瓜葉250克
442985,蒜末,蒜末20克
442985,鹽巴,鹽巴2小匙
442985,香油,香油大匙
446916,地瓜葉,地瓜葉100克
446916,鹽巴,鹽巴1小匙
446916,胡蘿蔔,胡蘿蔔0.5條
446916,玉米筍,玉米筍2根
446916,好菇道舞菇,好菇道舞菇0.5包
446916,蒜頭,蒜頭2瓣
446916,薑,薑2片
476189,山東大白菜,山東大白菜半個
476189,蔥段,蔥段1根
476189,乾辣椒絲,乾辣椒絲適量
476189,香菜,香菜1根
476189,蒜末,蒜末適量
476189,味醂,味醂2大匙
476189,鹽巴,鹽巴適量
476189,白醋,白醋1大匙
476189,花生米,花生米適量
476189,醬油,醬油1大匙
476189,白胡椒粉,白胡椒粉適量
476189,香油,香油適量
472702,絞肉,絞肉0.5盒
472702,醬油,醬油1大匙
472702,黑麻油,黑麻油1大匙
472702,白胡椒,白胡椒適量
472702,薑泥蒜泥,薑泥蒜泥適量
472702,青蔥,青蔥0.5支
472702,大白菜,大白菜8片
471026,圓形大白菜,圓形大白菜1顆
471026,雞蛋,雞蛋3個
471026,鹽巴,鹽巴適量
471026,乾蝦仁,乾蝦仁1把
471026,胡椒粉,胡椒粉適量
471026,乾香菇,乾香菇6朵
471026,醬油,醬油1大匙
471026,豬肉絲,豬肉絲30克
471026,乾干貝,乾干貝20克
471026,鳥蛋,鳥蛋10個
474469,大白菜,大白菜1/2顆
474469,板豆腐,板豆腐1塊
474469,雞蛋,雞蛋1顆
474469,豆皮,豆皮1盒
474469,薑,薑1小塊
474469,蔥花,蔥花1把
474469,安食小品醬鹽,安食小品醬鹽2小匙
474469,安食小品柴魚粉,安食小品柴魚粉1小匙
474469,白胡椒粉,白胡椒粉1匙
451304,包心大白菜,包心大白菜1顆
451304,火腿,火腿4片
451304,雞粉,雞粉1大匙
451304,蒜末,蒜末1大匙
451304,糖,糖1小匙
451304,鹽,鹽2小匙
451304,日式醬油,日式醬油1大匙
463863,大白菜,大白菜200克
463863,雞蛋,雞蛋3顆
463863,黑芝麻,黑芝麻1小匙
463863,麵粉,麵粉2大匙
463863,鹽巴,鹽巴2小匙
463863,香油,香油1大匙
463863,水,水2大匙
473080,大白菜,大白菜1顆
473080,新東陽培根片,新東陽培根片10片
473080,白蘿蔔,白蘿蔔1小塊
473080,火鍋牛肉片,火鍋牛肉片1盒
473080,蔥段,蔥段1支
473080,薑泥,薑泥1大匙
470308,山東大白菜,山東大白菜8片
470308,胡蘿蔔,胡蘿蔔4片
470308,香油,香油1大匙
470308,乾辣椒,乾辣椒1支
470308,白醋,白醋1大匙
470308,青蔥,青蔥1支
470308,白糖,白糖1大匙
470308,香菜,香菜1株
470308,食鹽,食鹽¼茶匙
470308,蒜頭,蒜頭2瓣
470308,味精,味精¼茶匙
455364,絞肉,絞肉200克
455364,包心白菜,包心白菜1顆
455364,雞粉,雞粉1大匙
455364,鹽巴,鹽巴1小匙
455364,日式醬油,日式醬油2匙
449548,米粉,米粉1包
449548,大白菜,大白菜1顆
449548,醬油,醬油2大匙
449548,香菇,香菇4朵
449548,雞粉,雞粉1匙
449548,紅蘿蔔絲,紅蘿蔔絲1大匙
449548,糖,糖1小匙
449548,胡椒粉,胡椒粉1茶匙
457864,白米飯,白米飯2 碗
457864,大白菜,大白菜半 顆
457864,洋蔥,洋蔥1 顆
457864,蒜頭,蒜頭7 瓣
457864,蝦米,蝦米些許
457864,乾香菇,乾香菇2 朵
457864,鹽,鹽1~2 小匙
457864,蝦仁,蝦仁8 尾
457864,水,水600 ml
457864,白胡椒,白胡椒適量
459110,大白菜,大白菜1顆
459110,雞蛋豆腐,雞蛋豆腐1盒
459110,蝦米,蝦米5克
459110,豬絞肉,豬絞肉40克
459110,蒜末,蒜末15克
459110,李錦記舊庄特級蠔油,李錦記舊庄特級蠔油2大匙
459110,醬油,醬油1小匙
454267,大白菜,大白菜0.5顆
454267,豬肉片,豬肉片5片
454267,蒜末,蒜末2瓣
454267,橄欖油,橄欖油1大匙
454267,鹽巴,鹽巴適量
464916,麵筋罐頭,麵筋罐頭0.5罐
464916,大白菜,大白菜適量
464916,鮮味炒手,鮮味炒手適量
470422,大白菜,大白菜半邊
470422,雞蛋豆腐,雞蛋豆腐1盒
470422,醬油,醬油2小匙
470422,粉絲,粉絲2卷
470422,蠔油,蠔油1大匙
470422,蒜末,蒜末適量
470422,開水,開水半碗
470422,櫻花蝦,櫻花蝦1把
449152,豬絞肉,豬絞肉350克
449152,大白菜,大白菜800克
449152,芹菜末,芹菜末25克
449152,蔥末,蔥末10克
449152,蝦皮,蝦皮1小把
449152,鹽,鹽少許
449152,糖,糖少許
449152,雞粉,雞粉適量
449152,麻油,麻油少許
449152,醬油,醬油適量
449152,白胡椒粉,白胡椒粉少許
449152,雞蛋,雞蛋1顆
453590,大白菜切絲,大白菜切絲60g
453590,粗辣椒粉,粗辣椒粉1/2小匙
453590,蒜碎,蒜碎1顆份
453590,酒,酒3cc
453590,味霖,味霖3cc
453590,山西陳醋,山西陳醋3cc
453590,鹽,鹽少許
453590,昆布柴魚高湯,昆布柴魚高湯15cc
453590,泰國胡椒葉絲,泰國胡椒葉絲中1張份
450542,大白菜,大白菜0.5顆
450542,紅蘿蔔,紅蘿蔔1/6 條
450542,鮮黑木耳,鮮黑木耳5小朵
450542,老薑,老薑3片
450542,香菜末,香菜末1大匙
450542,辣豆瓣醬,辣豆瓣醬2大匙
450542,水,水0.5米杯(80cc
431345,大白菜,大白菜半顆
431345,蔥,蔥3條
431345,醬油,醬油2~3匙
431345,薑片,薑片4片
431345,鹽巴,鹽巴1小匙
431345,蒜頭,蒜頭5顆
431345,柴魚粉,柴魚粉1小匙
431345,五花豬肉片,五花豬肉片1盒
431345,香油,香油少許
431345,乾香菇,乾香菇5朵
431345,洋蔥,洋蔥1顆
431868,大白菜,大白菜半顆
431868,虱目魚丸,虱目魚丸5顆
431868,鹽巴,鹽巴1小匙
431868,蒜末,蒜末2顆
431868,醬油,醬油1匙
431868,蔥花,蔥花適量
431868,柴魚粉,柴魚粉少許
431868,香油,香油少許
423814,大白菜,大白菜1個
423814,肉絲,肉絲100克
423814,香菇,香菇3朶
423814,湯圓,湯圓半斤
423814,蒜頭,蒜頭5瓣
423814,洋蔥,洋蔥1/2個
446043,山東白/包心白,山東白/包心白適量
446043,乾木耳,乾木耳10g
446043,胡蘿蔔,胡蘿蔔60g
446043,蒜頭,蒜頭4瓣
446043,嫩薑,嫩薑1支
446043,鹽,鹽適量
446043,香菇粉,香菇粉¼茶匙
446043,白胡椒粉,白胡椒粉¼茶匙
446043,香油,香油½茶匙
446043,植物油,植物油1½大匙
446043,清水,清水150ml
478495,大白菜,大白菜半顆
478495,蝦米,蝦米1小把
478495,香菇,香菇3朵
478495,杏鮑菇,杏鮑菇1條
478495,太白粉,太白粉1小匙
478495,蒜,蒜2顆
474752,大白菜,大白菜1個
474752,蕃茄,蕃茄2個
474752,菇,菇1包
474752,素丸子,素丸子6個
439586,大白菜,大白菜4分之1顆
439586,豬肉,豬肉120g
472243,大白菜,大白菜1個
472243,豬肉,豬肉10兩
472243,木薯粉,木薯粉5兩
407170,大白菜,大白菜1顆
407170,蒜末,蒜末1瓣
407170,乾香菇,乾香菇5朵
407170,紅蘿蔔片,紅蘿蔔片20片左右
407170,黑木耳,黑木耳2大朵
407170,辣椒,辣椒1～2條
407170,乾豆皮,乾豆皮隨意
407170,醬油,醬油1大匙
407170,鹽,鹽2小匙
407170,地瓜粉水2:4,地瓜粉水2:42小匙
407170,油,醬油1大匙
407170,雞蛋,雞蛋1顆
407170,味素,味素適量
475293,鍋燒麵,鍋燒麵1包
475293,水,水約7分滿的碗公
475293,蛋,蛋1顆
475293,大白菜,大白菜2大片
475293,火鍋肉片,火鍋肉片3片
410030,韓式冬粉or冬粉,韓式冬粉or冬粉適量
410030,大白菜,大白菜1顆
410030,老薑,老薑6片
410030,豬肉薄片or五花肉片,豬肉薄片or五花肉片適量
410030,乾辣椒,乾辣椒8支
410030,洋蔥,洋蔥一顆
410030,八角,八角1顆
410030,醬油,醬油2大匙
410030,蠔油,蠔油1大匙
410030,豆瓣醬,豆瓣醬1~2大匙
410030,白胡椒粉,白胡椒粉適量
410030,米酒,米酒適量
410030,蔥段,蔥段適量
410030,韓式芝麻油,韓式芝麻油適量
435037,高家老菜脯,高家老菜脯25克
435037,雞腿,雞腿1隻
435037,大白菜,大白菜半顆
435037,香菇,香菇7朵
435037,薑片,薑片5片
435037,蛤蜊,蛤蜊1盒
435037,紅棗,紅棗7顆
435037,水,水2000cc
472300,大白菜,大白菜3052.5克
472300,無碘海塩,無碘海塩適量
472300,養樂多,養樂多100毫升
