recipe_id,ingredient,preview_tag
475057,蒜頭切片2顆,蒜頭切片
431254,敏豆1盒,敏豆
431254,奶油1小塊,奶油
431254,蝦仁8尾,蝦仁
431254,蒜末1大匙,蒜末
431254,鹽巴1匙,鹽巴
431254,黑胡椒少許,黑胡椒
460290,豬絞肉300克,豬絞肉
460290,四季豆300克,四季豆
460290,醬油5大匙,醬油
460290,砂糖5茶匙,砂糖
460290,蒜頭適量,蒜頭
460290,辣椒適量,辣椒
469124,四季豆150克,四季豆
469124,杏鮑菇150克,杏鮑菇
469124,醬油1小匙,醬油
469124,蒜頭3瓣,蒜頭
469124,蠔油2小匙,蠔油
469124,黑胡椒適量,黑胡椒
469124,鹽適量,鹽
466559,大素雞4條,大素雞
466559,四季豆1包,四季豆
466559,蒜末2瓣,蒜末
466559,酱油1小匙,酱油
466559,盬1小匙,盬
471656,肉排絲1張,肉排絲
471656,紅辣椒丁1根,紅辣椒丁
471656,糯米醋適量,糯米醋
471656,糯米椒丁1根,糯米椒丁
471656,香油適量,香油
471656,薑未適量,薑未
471656,米酒少量,米酒
471656,蒜未2顆,蒜未
471656,鹽適量,鹽
471656,豆乾丁2塊,豆乾丁
471656,味精適量,味精
471861,四季豆1包,四季豆
471861,肉片50克,肉片
471861,避風塘蟹香蒜酥2大匙,避風塘蟹香蒜酥
471861,蒜頭3顆,蒜頭
461567,菜脯碎200克,菜脯碎
461567,四季豆150把,四季豆
461567,絞肉100克,絞肉
461567,蒜末20克,蒜末
461567,辣椒20克,辣椒
461567,砂糖1茶匙,砂糖
461567,胡椒粉1小匙,胡椒粉
461567,雞晶粉1茶匙,雞晶粉
479552,冰烤地瓜1~2條,冰烤地瓜
479552,配方奶100ml,配方奶
479552,蛋黃2顆,蛋黃
479553,地瓜150克,地瓜
479553,防潮可可粉適量,防潮可可粉
479553,無鹽奶油10克,無鹽奶油
479553,牛奶1大匙,牛奶
479553,蜂蜜1/2大匙,蜂蜜
479553,無糖可可粉2小匙,無糖可可粉
479551,蒸地瓜2條,蒸地瓜
479551,小黃瓜半根,小黃瓜
479551,紅蘿蔔半根,紅蘿蔔
479551,洋蔥半顆,洋蔥
479551,雞蛋1顆,雞蛋
479551,牛奶適量,牛奶
479551,黑胡椒適量,黑胡椒
479550,小黃瓜半條,小黃瓜
479550,玉米筍4~6根,玉米筍
479550,冰烤地瓜2~3條,冰烤地瓜
479554,冰烤地瓜80克,冰烤地瓜
479554,高蛋白粉20克,高蛋白粉
479554,無糖豆漿30毫升,無糖豆漿
479554,奇亞籽5克,奇亞籽
479554,堅果適量,堅果
479554,水30毫升,水
479554,泡打粉5克,泡打粉
475642,地瓜8大顆,地瓜
478350,地瓜葉1大把,地瓜葉
478350,皮蛋2顆,皮蛋
478350,太白粉1小匙,太白粉
478350,蒜頭10克,蒜頭
478350,水2小匙,水
478350,香油1小匙,香油
478350,白胡椒粉適量,白胡椒粉
473982,地瓜100克,地瓜
473982,木薯澱粉70克,木薯澱粉
473982,水依麵團加減,水
476757,粽葉6~10片,粽葉
476757,西谷米100g,西谷米
476757,熟地瓜1~2小條,熟地瓜
476757,沙拉油1/2大匙,沙拉油
476757,無鹽奶油10g,無鹽奶油
476757,糖1大匙,糖
476757,水120g,水
476757,棉繩3~6條,棉繩
477936,地瓜300克,地瓜
477936,無糖希臘式優200克,無糖希臘式優
477936,雞蛋1顆,雞蛋
477936,起司片2片,起司片
475980,迷你紫地瓜1斤,迷你紫地瓜
475980,黃肉地瓜1斤,黃肉地瓜
475352,中或大型地瓜1條,中或大型地瓜
475352,油少許,油
474759,地瓜200克,地瓜
474759,樹薯粉50克,樹薯粉
474759,水1000毫升,水
474759,即時燕麥25克,即時燕麥
474759,糖/蜂蜜10克,糖/蜂蜜
474759,蛋白15克,蛋白
474759,泡打粉2克,泡打粉
474759,鹽巴1克,鹽巴
474759,無糖黑豆漿25~30克,無糖黑豆漿
479547,蒸黃金地瓜半根,蒸黃金地瓜
479547,紫心冰烤番薯半根,紫心冰烤番薯
479547,白米1人份,白米
479547,鯛魚片1人份,鯛魚片
477519,五花肉1條,五花肉
477519,芝麻醬6片,芝麻醬
477519,地瓜1條,地瓜
477519,白芝麻1小匙,白芝麻
477519,鹽巴1小匙,鹽巴
477519,蒜頭3瓣,蒜頭
479548,芋見地瓜圓1盒,芋見地瓜圓
479548,綠豆100g,綠豆
479548,水1000ml,水
479548,砂糖適量,砂糖
477977,洋蔥1/2顆,洋蔥
477977,地瓜400g,地瓜
477977,雞高湯300c.c.,雞高湯
477977,西洋梨400g,西洋梨
477977,現磨黑胡椒適量,現磨黑胡椒
477977,清水200c.c.,清水
477977,無鹽奶油1大匙,鹽
477977,無糖優格200g,無糖優格
477977,無鹽奶油1大匙,無鹽奶油
477977,百里香少許,百里香
477977,巴西里少許,巴西里
470845,牛奶78克,牛奶
470845,柳橙汁78克,柳橙汁
470845,水45克,水
470845,香草醬1克,香草醬
470845,糖52克,糖
470845,地瓜850克,地瓜
470845,沙拉油184克,沙拉油
470845,蘭姆酒22克,蘭姆酒
470845,二砂70克,二砂
470845,杏仁粉50克,杏仁粉
470845,奶油35克,奶油
470845,糖粉50克,糖粉
470845,鹽1.2克,鹽
470845,地瓜丁140克,地瓜丁
470845,煉乳30克,煉乳
470845,低分212克,低分
470845,動鮮210克,動鮮
470845,低粉200克,低粉
470845,蛋黃164克,蛋黃
470845,蛋白370克,蛋白
478410,地瓜200克,地瓜
478410,雞蛋1顆,雞蛋
478410,可可粉60克,可可粉
478410,苦甜/牛奶巧克力若干塊,苦甜/牛奶巧克力
472793,小型地瓜3條,小型地瓜
472793,低筋麵粉200克,低筋麵粉
472793,紅豆餡適量,紅豆餡
472793,鮮奶適量,鮮奶
473169,地瓜葉沒限制,地瓜葉
473169,蛋3顆,蛋
473169,鹽巴1匙,鹽巴
473169,米酒1小匙,米酒
473169,胡椒粉1小匙,胡椒粉
477961,去骨雞腿排2片,去骨雞腿排
477961,紅蘿蔔1條,紅蘿蔔
477961,醬油1.5大匙,醬油
477961,小馬鈴薯3顆,小馬鈴薯
477961,米酒2大匙,米酒
477961,地瓜粉2大匙,地瓜粉
477961,蒜瓣3瓣,蒜瓣
477961,白胡椒粉1/2小匙,白胡椒粉
477961,五香粉1/2小匙,五香粉
478020,地瓜350公克,地瓜
478020,蛋3個,蛋
478020,蘋果1個,蘋果
478020,蔓越莓乾適量,蔓越莓乾
478020,鹽1/4小匙,鹽
478020,黑胡椒少許,黑胡椒
478020,雪坊希臘優格100公克,雪坊希臘優格
476769,地瓜200克,地瓜
476769,巧克力塊50克+70克,巧克力塊
476769,砂糖5克,砂糖
472364,地瓜850克,地瓜
472364,老薑150克,老薑
472364,黑糖45克,黑糖
472364,水1600毫升,水
476887,地瓜1.5根,地瓜
476887,雞蛋2顆,雞蛋
476887,水100毫升,水
476887,鹽巴少許,鹽巴
468701,黃肉地瓜300克,黃肉地瓜
468701,地瓜粉225克,地瓜粉
468701,糖105克,糖
473434,地瓜2條,地瓜
473434,馬鈴薯1顆,馬鈴薯
473434,玉米1罐,玉米
473434,雙色乳酪絲適量,雙色乳酪絲
479510,中等大小的地瓜2個,中等大小的地瓜
479510,奶油20克,奶油
479510,砂糖50克,砂糖
479510,鮮奶油60毫升,鮮奶油
479510,蛋黃2個,蛋黃
471465,高筋麵粉500克,高筋麵粉
471465,酵母粉5克,酵母粉
471465,水350克,水
471465,橄欖油30克,橄欖油
471465,砂糖20克,砂糖
471465,地瓜50克,地瓜
471465,加州葡萄乾30克,加州葡萄乾
471465,雞蛋1顆,雞蛋
471465,鹽巴1小匙,鹽巴
471659,現成塔皮看各人,塔皮
471659,烤地瓜餡300克,烤地瓜餡
471659,全脂奶粉10克,全脂奶粉
471659,Sill奶油乳酪60克,奶油乳酪
471659,蛋黃16克,蛋黃
471659,諾曼第35%鮮奶油13克,35%鮮奶油
471659,夏威夷豆,夏威夷豆
471659,堅果適中,堅果
470862,地瓜300公克,地瓜
470862,地瓜粉約70公克,地瓜粉
470862,太白粉約50公克,太白粉
470862,細砂糖30公克,細砂糖
470275,地瓜2條,地瓜
470275,起司條2大匙,起司條
478697,甜椒2顆,甜椒
478697,地瓜2顆,地瓜
478697,水煮蛋1顆,水煮蛋
478697,起司片2片,起司片
479016,無糖豆奶120 毫升,無糖豆奶
479016,香草杏仁優格60 毫升,香草杏仁優格
479016,熟地瓜75 克,熟地瓜
479016,腰果35 克,腰果
479016,奇亞籽1 大匙,奇亞籽
479016,亞麻仁籽1 大匙,亞麻仁籽
479016,冷凍香蕉375 克,冷凍香蕉
469696,芋頭200克,芋頭
469696,地瓜300克,地瓜
469696,薑末1大匙,薑末
469696,樹薯粉120克,樹薯粉
469696,黑糖4大匙,黑糖
469696,水2000毫升,水
475926,地瓜葉1包,地瓜葉
475926,白芝麻1小匙,白芝麻
475926,油波辣子1大匙,油波辣子
475926,鹽少許,鹽
475926,雞粉少許,雞粉
473169,地瓜葉沒限制,地瓜葉
473169,蛋3顆,蛋
473169,鹽巴1匙,鹽巴
473169,米酒1小匙,米酒
473169,胡椒粉1小匙,胡椒粉
475926,地瓜葉1包,地瓜葉
475926,白芝麻1小匙,白芝麻
475926,油波辣子1大匙,油波辣子
475926,鹽少許,鹽
475926,雞粉少許,雞粉
460406,地瓜葉300克,地瓜葉
460406,豬里脊150克,豬里脊
460406,雞粉1茶匙,雞粉
460406,油蔥酥1大匙,油蔥酥
460406,鹽1茶匙,鹽
460406,米酒1大匙,米酒
460406,香油1小匙,香油
460406,糖1茶匙,糖
461635,地瓜葉600克,地瓜葉
461635,蒜末1小匙,蒜末
461635,鹽1小匙,鹽
461635,素鬆3大匙,素鬆
461635,雞粉1小匙,雞粉
469343,地瓜葉25g,地瓜葉
469343,蒜碎1顆份,蒜碎
469343,辣椒1根,辣椒
469343,酒3cc,酒
469343,味霖5cc,味霖
469343,醬油2cc,醬油
469343,花椒粉1/4小匙,花椒粉
469343,香油1/4小匙,香油
469343,昆布柴魚高湯15cc,昆布柴魚高湯
469901,地瓜葉250克,地瓜葉
469901,蒜蓉辣椒醬1大匙,蒜蓉辣椒醬
469901,薑絲20克,薑絲
469901,鹽1小匙,鹽
469901,水1杯,水
461785,地瓜葉200克,地瓜葉
461785,豆芽150克,豆芽
461785,蒜泥1大匙,蒜泥
461785,雞粉或鹽巴1小匙,雞粉或鹽巴
461785,香油1大匙,香油
467399,地瓜葉32g,地瓜葉
467399,茗荷切絲8g,茗荷切絲
467399,蒜碎1顆份,蒜碎
467399,辣椒1根,辣椒
467399,酒3cc,酒
467399,味霖3cc,味霖
467399,紅麴醬1/2小匙,紅麴醬
467399,昆布柴魚高湯15cc,昆布柴魚高湯
458050,地瓜葉600克,地瓜葉
458050,蒜酥2大匙,蒜酥
458050,鹽2匙,鹽
458050,雞粉1匙,雞粉
462892,地瓜葉適量,地瓜葉
462892,蛋餅1張,蛋餅
462892,雞蛋1顆,雞蛋
462892,披薩起司適量,披薩起司
462892,米酒適量,米酒
461042,地瓜葉1包,地瓜葉
461042,蝦仁1小盒,蝦仁
461042,鹽巴約1/4茶匙,鹽巴
461042,蒜頭2粒,蒜頭
461042,白胡椒粉適量,白胡椒粉
461042,薑末約1大匙量,薑末
461042,米酒適量,米酒
461042,紅辣椒半條,紅辣椒
461042,香油適量,香油
461042,清水約50cc,清水
455491,地瓜葉250克,地瓜葉
455491,薑絲20克,薑絲
455491,黃豆醬1大匙,黃豆醬
461571,鱸魚片1片,鱸魚片
461571,白飯1碗,白飯
461571,蒜酥1大匙,蒜酥
461571,嫩薑絲隨意,嫩薑絲
461571,鹽,鹽
461571,味精適量,味精
461571,地瓜葉隨意,地瓜葉
461571,胡椒粉適量,胡椒粉
452640,地瓜葉200克,地瓜葉
452640,油蔥酥1大匙,油蔥酥
452640,蠔油1大匙,蠔油
452640,香油1小匙,香油
450812,白飯2碗,白飯
450812,地瓜葉1大把,地瓜葉
450812,韓國海苔1包,韓國海苔
450812,白芝麻1大匙,白芝麻
450812,鹽巴適量,鹽巴
462073,地瓜葉泥10克,地瓜葉泥
462073,蛋白🥚2個,蛋白🥚
462073,蛋黃2個,蛋黃
462073,玉米澱粉10克,玉米澱粉
462073,地瓜泥10克,地瓜泥
462073,檸檬汁5克,檸檬汁
462073,寶寶奶粉15克,寶寶奶粉
456329,糯米粉300克,糯米粉
456329,在來米粉30克,在來米粉
456329,菜脯米80克,菜脯米
456329,地瓜葉100克,地瓜葉
456329,菜脯碎100克,菜脯碎
456329,水100克,水
456329,乾香菇碎50克,乾香菇碎
456329,蝦米10克,蝦米
456329,油蔥酥10克,油蔥酥
456329,醬油1大匙,醬油
456329,米酒2大匙,米酒
456329,砂糖1大匙,砂糖
456329,胡椒粉1茶匙,胡椒粉
439159,地瓜葉柄隨意,地瓜葉柄
439159,生豆皮2張,生豆皮
439159,鹽巴少許,鹽巴
439159,橄欖油少許,橄欖油
459089,地瓜葉一把,地瓜葉
459089,麻油1大匙,麻油
459089,蒜頭5瓣,蒜頭
459089,醬油膏2大匙,醬油膏
459089,開水2大匙,開水
464579,地瓜葉200g,地瓜葉
464579,豆腐1塊,豆腐
464579,鹽1小匙,鹽
464579,小魚乾100g,小魚乾
464579,胡椒粉1小匙,胡椒粉
464579,大蒜6個,大蒜
464579,赤藻糖1小匙,赤藻糖
464579,酪梨油適量,酪梨油
464579,水1200ml,水
447798,嫩地瓜葉半包,嫩地瓜葉
447798,貢丸2~3顆,貢丸
447798,乾香菇2~3朵,乾香菇
447798,紅蘿蔔少量,紅蘿蔔
447798,蒜頭1~2顆,蒜頭
447798,三層肉少量,三層肉
447798,白胡椒適量,白胡椒
447798,米酒少許,米酒
449865,蒜頭6顆,蒜頭
449865,水2碗,水
449865,地瓜葉1把,地瓜葉
460358,地瓜葉足夠,地瓜葉
460358,柴魚醬油適量,柴魚醬油
460358,白芝麻少許,白芝麻
463144,米飯0.5米杯,米飯
463144,地瓜葉1把,地瓜葉
463144,水適量,水
447112,地瓜葉段1抓,地瓜葉段
447112,鮮胡椒粒10粒,鮮胡椒粒
447112,蒜碎1可份,蒜碎
447112,辣椒1根,辣椒
447112,酒5cc,酒
447112,味霖3cc,味霖
447112,鹽少許,鹽
447112,昆布柴魚高湯30cc,昆布柴魚高湯
448818,地瓜葉450克,地瓜葉
448818,蒜瓣3瓣,蒜瓣
448818,油蔥酥1/2大匙,油蔥酥
448818,醬油或油膏2小匙,醬油或油膏
443281,地瓜葉適量,地瓜葉
443281,辣椒醬1大匙,辣椒醬
443281,薄鹽醬油2~3大匙,薄鹽醬油
442985,地瓜葉250克,地瓜葉
442985,蒜末20克,蒜末
442985,鹽巴2小匙,鹽巴
442985,香油大匙,香油
446916,地瓜葉100克,地瓜葉
446916,鹽巴1小匙,鹽巴
446916,胡蘿蔔0.5條,胡蘿蔔
446916,玉米筍2根,玉米筍
446916,好菇道舞菇0.5包,好菇道舞菇
446916,蒜頭2瓣,蒜頭
446916,薑2片,薑
476189,山東大白菜半個,山東大白菜
476189,蔥段1根,蔥段
476189,乾辣椒絲適量,乾辣椒絲
476189,香菜1根,香菜
476189,蒜末適量,蒜末
476189,味醂2大匙,味醂
476189,鹽巴適量,鹽巴
476189,白醋1大匙,白醋
476189,花生米適量,花生米
476189,醬油1大匙,醬油
476189,白胡椒粉適量,白胡椒粉
476189,香油適量,香油
472702,絞肉0.5盒,絞肉
472702,醬油1大匙,醬油
472702,黑麻油1大匙,黑麻油
472702,白胡椒適量,白胡椒
472702,薑泥蒜泥適量,薑泥蒜泥
472702,青蔥0.5支,青蔥
472702,大白菜8片,大白菜
471026,圓形大白菜1顆,圓形大白菜
471026,雞蛋3個,雞蛋
471026,鹽巴適量,鹽巴
471026,乾蝦仁1把,乾蝦仁
471026,胡椒粉適量,胡椒粉
471026,乾香菇6朵,乾香菇
471026,醬油1大匙,醬油
471026,豬肉絲30克,豬肉絲
471026,乾干貝20克,乾干貝
471026,鳥蛋10個,鳥蛋
474469,大白菜1/2顆,大白菜
474469,板豆腐1塊,板豆腐
474469,雞蛋1顆,雞蛋
474469,豆皮1盒,豆皮
474469,薑1小塊,薑
474469,蔥花1把,蔥花
474469,醬鹽2小匙,醬鹽
474469,柴魚粉1小匙,柴魚粉
474469,白胡椒粉1匙,白胡椒粉
451304,包心大白菜1顆,包心大白菜
451304,火腿4片,火腿
451304,雞粉1大匙,雞粉
451304,蒜末1大匙,蒜末
451304,糖1小匙,糖
451304,鹽2小匙,鹽
451304,日式醬油1大匙,日式醬油
463863,大白菜200克,大白菜
463863,雞蛋3顆,雞蛋
463863,黑芝麻1小匙,黑芝麻
463863,麵粉2大匙,麵粉
463863,鹽巴2小匙,鹽巴
463863,香油1大匙,香油
463863,水2大匙,水
473080,大白菜1顆,大白菜
473080,新東陽培根片10片,新東陽培根片
473080,白蘿蔔1小塊,白蘿蔔
473080,火鍋牛肉片1盒,火鍋牛肉片
473080,蔥段1支,蔥段
473080,薑泥1大匙,薑泥
470308,山東大白菜8片,山東大白菜
470308,胡蘿蔔4片,胡蘿蔔
470308,香油1大匙,香油
470308,乾辣椒1支,乾辣椒
470308,白醋1大匙,白醋
470308,青蔥1支,青蔥
470308,白糖1大匙,白糖
470308,香菜1株,香菜
470308,食鹽¼茶匙,食鹽
470308,蒜頭2瓣,蒜頭
470308,味精¼茶匙,味精
455364,絞肉200克,絞肉
455364,包心白菜1顆,包心白菜
455364,雞粉1大匙,雞粉
455364,鹽巴1小匙,鹽巴
455364,日式醬油2匙,日式醬油
449548,米粉1包,米粉
449548,大白菜1顆,大白菜
449548,醬油2大匙,醬油
449548,香菇4朵,香菇
449548,雞粉1匙,雞粉
449548,紅蘿蔔絲1大匙,紅蘿蔔絲
449548,糖1小匙,糖
449548,胡椒粉1茶匙,胡椒粉
457864,白米飯2 碗,白米飯
457864,大白菜半 顆,大白菜
457864,洋蔥1 顆,洋蔥
457864,蒜頭7 瓣,蒜頭
457864,蝦米些許,蝦米
457864,乾香菇2 朵,乾香菇
457864,鹽1~2 小匙,鹽
457864,蝦仁8 尾,蝦仁
457864,水600 ml,水
457864,白胡椒適量,白胡椒
459110,大白菜1顆,大白菜
459110,雞蛋豆腐1盒,雞蛋豆腐
459110,蝦米5克,蝦米
459110,豬絞肉40克,豬絞肉
459110,蒜末15克,蒜末
459110,蠔油2大匙,蠔油
459110,醬油1小匙,醬油
454267,大白菜0.5顆,大白菜
454267,豬肉片5片,豬肉片
454267,蒜末2瓣,蒜末
454267,橄欖油1大匙,橄欖油
454267,鹽巴適量,鹽巴
464916,麵筋罐頭0.5罐,麵筋罐頭
464916,大白菜適量,大白菜
464916,鮮味炒手適量,鮮味炒手
470422,大白菜半邊,大白菜
470422,雞蛋豆腐1盒,雞蛋豆腐
470422,醬油2小匙,醬油
470422,粉絲2卷,粉絲
470422,蠔油1大匙,蠔油
470422,蒜末適量,蒜末
470422,開水半碗,開水
470422,櫻花蝦1把,櫻花蝦
449152,豬絞肉350克,豬絞肉
449152,大白菜800克,大白菜
449152,芹菜末25克,芹菜末
449152,蔥末10克,蔥末
449152,蝦皮1小把,蝦皮
449152,鹽少許,鹽
449152,糖少許,糖
449152,雞粉適量,雞粉
449152,麻油少許,麻油
449152,醬油適量,醬油
449152,白胡椒粉少許,白胡椒粉
449152,雞蛋1顆,雞蛋
453590,大白菜切絲60g,大白菜切絲
453590,粗辣椒粉1/2小匙,粗辣椒粉
453590,蒜碎1顆份,蒜碎
453590,酒3cc,酒
453590,味霖3cc,味霖
453590,山西陳醋3cc,山西陳醋
453590,鹽少許,鹽
453590,昆布柴魚高湯15cc,昆布柴魚高湯
453590,泰國胡椒葉絲中1張份,泰國胡椒葉絲
450542,大白菜0.5顆,大白菜
450542,紅蘿蔔1/6 條,紅蘿蔔
450542,鮮黑木耳5小朵,鮮黑木耳
450542,老薑3片,老薑
450542,香菜末1大匙,香菜末
450542,辣豆瓣醬2大匙,辣豆瓣醬
450542,水0.5米杯(80cc,水
431345,大白菜半顆,大白菜
431345,蔥3條,蔥
431345,醬油2~3匙,醬油
431345,薑片4片,薑片
431345,鹽巴1小匙,鹽巴
431345,蒜頭5顆,蒜頭
431345,柴魚粉1小匙,柴魚粉
431345,五花豬肉片1盒,五花豬肉片
431345,香油少許,香油
431345,乾香菇5朵,乾香菇
431345,洋蔥1顆,洋蔥
431868,大白菜半顆,大白菜
431868,虱目魚丸5顆,虱目魚丸
431868,鹽巴1小匙,鹽巴
431868,蒜末2顆,蒜末
431868,醬油1匙,醬油
431868,蔥花適量,蔥花
431868,柴魚粉少許,柴魚粉
431868,香油少許,香油
423814,大白菜1個,大白菜
423814,肉絲100克,肉絲
423814,香菇3朶,香菇
423814,湯圓半斤,湯圓
423814,蒜頭5瓣,蒜頭
423814,洋蔥1/2個,洋蔥
446043,山東白/包心白適量,山東白/包心白
446043,乾木耳10g,乾木耳
446043,胡蘿蔔60g,胡蘿蔔
446043,蒜頭4瓣,蒜頭
446043,嫩薑1支,嫩薑
446043,鹽適量,鹽
446043,香菇粉¼茶匙,香菇粉
446043,白胡椒粉¼茶匙,白胡椒粉
446043,香油½茶匙,香油
446043,植物油1½大匙,植物油
446043,清水150ml,清水
478495,大白菜半顆,大白菜
478495,蝦米1小把,蝦米
478495,香菇3朵,香菇
478495,杏鮑菇1條,杏鮑菇
478495,太白粉1小匙,太白粉
478495,蒜2顆,蒜
474752,大白菜1個,大白菜
474752,蕃茄2個,蕃茄
474752,菇1包,菇
474752,素丸子6個,素丸子
439586,大白菜4分之1顆,大白菜
439586,豬肉120g,豬肉
472243,大白菜1個,大白菜
472243,豬肉10兩,豬肉
472243,木薯粉5兩,木薯粉
407170,大白菜1顆,大白菜
407170,蒜末1瓣,蒜末
407170,乾香菇5朵,乾香菇
407170,紅蘿蔔片20片左右,紅蘿蔔片
407170,黑木耳2大朵,黑木耳
407170,辣椒1～2條,辣椒
407170,乾豆皮隨意,乾豆皮
407170,醬油1大匙,醬油
407170,鹽2小匙,鹽
407170,地瓜粉水2:42小匙,地瓜粉水
407170,醬油1大匙,油
407170,雞蛋1顆,雞蛋
407170,味素適量,味素
475293,鍋燒麵1包,鍋燒麵
475293,水約7分滿的碗公,水
475293,蛋1顆,蛋
475293,大白菜2大片,大白菜
475293,火鍋肉片3片,火鍋肉片
410030,韓式冬粉or冬粉適量,韓式冬粉or冬粉
410030,大白菜1顆,大白菜
410030,老薑6片,老薑
410030,豬肉薄片or五花肉片適量,豬肉薄片or五花肉片
410030,乾辣椒8支,乾辣椒
410030,洋蔥一顆,洋蔥
410030,八角1顆,八角
410030,醬油2大匙,醬油
410030,蠔油1大匙,蠔油
410030,豆瓣醬1~2大匙,豆瓣醬
410030,白胡椒粉適量,白胡椒粉
410030,米酒適量,米酒
410030,蔥段適量,蔥段
410030,韓式芝麻油適量,韓式芝麻油
435037,高家老菜脯25克,高家老菜脯
435037,雞腿1隻,雞腿
435037,大白菜半顆,大白菜
435037,香菇7朵,香菇
435037,薑片5片,薑片
435037,蛤蜊1盒,蛤蜊
435037,紅棗7顆,紅棗
435037,水2000cc,水
472300,大白菜3052.5克,大白菜
472300,無碘海塩適量,無碘海塩
472300,養樂多100毫升,養樂多
472300,過濾水適量,過濾水
471221,梗米11.5杯,梗米
471221,香菜梗100克,香菜梗
471221,大白菜葉100克,大白菜葉
471221,南瓜1顆,南瓜
471221,水4杯,水
471221,鹽1小匙,鹽
473836,大白菜1800克,大白菜
473836,水1800克,水
473836,紅蘿蔔150克,紅蘿蔔
473836,鹽50克,鹽
473836,白醋150克,白醋
473836,白糖100克,白糖
473836,香油120克,香油
473836,蒜75克,蒜
473836,辣椒10克,辣椒
473836,魚露30克,魚露
471620,大白菜1顆,大白菜
471620,鹽巴1大匙,鹽巴
471620,洗米水1.5公升,洗米水
471620,高濃度白酒1大匙,高濃度白酒
